cve_id,cwe_ids,cwe_descriptions,repo_url,parents,filenames,repo_size
CVE-2023-31126,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-commons,['8c82fc6ff997fca7e2b524f3a125fef7ec6c987c'],SecureHTMLElementSanitizer.java,39531000
CVE-2023-31544,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/alkacon/opencms-core,['05c0645760d9ca0fd34b3b44af3d821fd8ebe247'],CmsResultItemWidget.java,998717000
CVE-2023-32068,CWE-601,A web application accepts a user-controlled input that specifies a link to an external site; and uses that link in a Redirect. This simplifies phishing attacks.,https://github.com/xwiki/xwiki-platform,['00af08f137dbc923f2fc161384b8c3300a455f3b'],XWikiServletResponse.java,573127000
CVE-2023-32070,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-rendering,['40e5d9534e9c5af62ef27f7d2bc8ca9ca3539e8f'],HTMLMacroXHTMLRenderer.java;HTMLMacroAnnotatedHTML5Renderer.java;HTMLMacroAnnotatedXHTMLRenderer.java;HTMLMacroHTML5Renderer.java;AnnotatedHTML5ChainingRenderer.java;AnnotatedHTML5Renderer.java;AnnotatedXHTMLChainingRenderer.java;AnnotatedXHTMLRenderer.java;HTML5ChainingRenderer.java;HTML5Renderer.java;XHTMLXWikiGeneratorListener.java;XHTMLChainingRenderer.java;XHTMLRenderer.java;XHTMLWikiPrinter.java,15390000
CVE-2023-32081,CWE-287,When an actor claims to have a given identity; the product does not prove or insufficiently proves that the claim is correct.,https://github.com/vert-x3/vertx-stomp,['5cc82225dce39e60c2f6692b426d27b5bdf0d82b'],DefaultConnectHandler.java;StompServerConnection.java;DefaultStompHandler.java;StompServerImpl.java,1208000
CVE-2023-32310,CWE-639,The system's authorization functionality does not prevent one user from gaining access to another user's data or record by modifying the key value identifying the data.,https://github.com/dataease/dataease,['2cb2b3e7a5de4f6eb70970e5f523612c377bbe83'],ShareService.java,302013000
CVE-2023-33201,CWE-295,The product does not validate; or incorrectly validates; a certificate.,https://github.com/bcgit/bc-java,['b9b03cc6e676cdb9f61f3606f00c2f42b2582b2c'],X509LDAPCertStoreSpi.java,638506000
CVE-2023-33962,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/jstachio/jstachio,['f8ce4dba4b2ef9f8d6c78c5642a9ec3e10f7033f'],Html.java;HtmlEscaper.java;package-info.java,2741000
CVE-2023-3423,CWE-521,The product does not require that users should have strong passwords; which makes it easier for attackers to compromise user accounts.,https://github.com/cloudexplorer-dev/cloudexplorer-lite,['deb80ffd17ef2e2cbc2c7229140f683561c16820'],BaseUserServiceImpl.java,29974000
CVE-2023-3431,CWE-284,The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.,https://github.com/plantuml/plantuml,['b32500bb61ae617bb312496d6d832e4be8190797'],OptionFlags.java;ImportedFiles.java;SFile.java;SURL.java;SecurityProfile.java;SecurityUtils.java;FileExists.java;Getenv.java;LoadJson.java;LicenseInfo.java;PSystemVersion.java;Version.java,331147000
CVE-2023-3432,CWE-918,The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL; but it does not sufficiently ensure that the request is being sent to the expected destination.,https://github.com/plantuml/plantuml,['793b78abc52818bf218133244f7107e022151c29'],AParentFolderRegular.java;FilesEntry.java;FilesListing.java;FilesType.java;SpriteColor.java;NwDiagram.java;NServer.java;SURL.java;TFunctionImpl.java;LicenseInfo.java;Version.java,331147000
CVE-2023-34453,CWE-190,"The product performs a calculation that can
         produce an integer overflow or wraparound when the logic
         assumes that the resulting value will always be larger than
         the original value. This occurs when an integer value is
         incremented to a value that is too large to store in the
         associated representation. When this occurs; the value may
         become a very small or negative number.",https://github.com/xerial/snappy-java,['27e2ce0fb09c92d2f8948626e32a0655b2b4ddc0'],BitShuffle.java;SnappyErrorCode.java,37540000
CVE-2023-34454,CWE-190,"The product performs a calculation that can
         produce an integer overflow or wraparound when the logic
         assumes that the resulting value will always be larger than
         the original value. This occurs when an integer value is
         incremented to a value that is too large to store in the
         associated representation. When this occurs; the value may
         become a very small or negative number.",https://github.com/xerial/snappy-java,['3bf67857fcf70d9eea56eed4af7c925671e8eaea'],Snappy.java,37540000
CVE-2023-34455,CWE-770,The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated; in violation of the intended security policy for that actor.,https://github.com/xerial/snappy-java,['820e2e074c58748b41dbd547f4edba9e108ad905'],SnappyInputStream.java,37540000
CVE-2023-34462,CWE-400,The product does not properly control the allocation and maintenance of a limited resource; thereby enabling an actor to influence the amount of resources consumed; eventually leading to the exhaustion of available resources.,https://github.com/netty/netty,['1bb825b7cec563acbb5e1d257f9d48551bbc707d'],AbstractSniHandler.java;SniHandler.java;SslClientHelloHandler.java,97335000
CVE-2023-34465,CWE-269,The product does not properly assign; modify; track; or check privileges for an actor; creating an unintended sphere of control for that actor.,https://github.com/xwiki/xwiki-platform,['8acde622a4c0d9c9712744c8ae2c3fda4d09e195'],MailConfigMandatoryDocumentInitializer.java;DocumentInitializerRightsManager.java,573127000
CVE-2023-34467,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/xwiki/xwiki-platform,['87fbe3ddd5fb846b1d474964867014d437f03eed'],MailScriptServiceComponentList.java,573127000
CVE-2023-35150,CWE-94,The product constructs all or part of a code segment using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.,https://github.com/xwiki/xwiki-platform,['cba7132dad388a64be6c5b68c0e1780c2d952781'],DefaultXARExtensionIndex.java;TaskConsumerScriptService.java;TaskApplicationReadyListener.java;R140300000XWIKI19614DataMigration.java;XARExtensionIndex.java;AbstractDocumentsMigration.java;InvitationInternalDocumentParameterEscapingFixer.java;InvitationInternalDocumentParameterEscapingTaskConsumer.java;R150000000XWIKI20285DataMigration.java,573127000
CVE-2023-35151,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/xwiki/xwiki-platform,['d3fd45ac4b777b9a00f3760275bb67ff333d69d7'],ModelFactory.java,573127000
CVE-2023-35152,CWE-94,The product constructs all or part of a code segment using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.,https://github.com/xwiki/xwiki-platform,['e64e1335e454e144f2395cc440a36f6ffdcf19ab'],LikeManager.java;DefaultLikeManager.java;LikeScriptService.java,573127000
CVE-2023-35157,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-platform,['a3fb3778d33dfe07a3d1aad8328dc0c871845a12'],AttachmentIT.java;XWikiAction.java;BasePage.java,573127000
CVE-2023-36468,CWE-459,"The product does not properly ""clean up"" and remove temporary or supporting resources after they have been used.",https://github.com/xwiki/xwiki-platform,['c1e0698ee27c578c56e6df506c654aff38b954b6'],DocumentModelBridge.java;AbstractDocumentTitleDisplayer.java;DocumentContentAsyncRenderer.java;DocumentTitleDisplayer.java;RecycleBinIT.java;VersionIT.java;Document.java;XWikiDocument.java;XWikiDocumentOutputFilterStream.java;XWikiHibernateStore.java;MockitoOldcore.java;ContextMacro.java;DefaultContextualAuthorizationManager.java;HistoryPane.java,573127000
CVE-2023-36470,CWE-74,The product constructs all or part of a command; data structure; or record using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component.,https://github.com/xwiki/xwiki-platform,['6006c3c4ae08e592d12de3230a7cc5cb06dd1f1a'],DefaultDocumentContextExecutor.java;DocumentContextExecutor.java;IconException.java;IconSet.java;DefaultIconRenderer.java;DefaultIconSetLoader.java;DefaultIconSetManager.java;VelocityRenderer.java;XWikiSyntaxEscaper.java;RenderingScriptService.java;DisplayIconMacroParameters.java;DisplayIconMacro.java;IconManagerScriptService.java,573127000
CVE-2023-36471,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-commons,['55d83c9fadfa1aebaa03507af3444f8ea17807c7'],HTMLDefinitions.java,39531000
CVE-2023-36480,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,https://github.com/aerospike/aerospike-client-java,['f15bfa18ba3fece17351381df2eb2705c446aaa6'],Bin.java;Value.java;Buffer.java;ParticleType.java;LuaInstance.java;LuaJavaBlob.java;LuaUnpacker.java;Packer.java;Unpacker.java;Main.java;OperateMap.java;Serialize.java;SuiteSync.java,10193000
CVE-2023-36812,CWE-74,The product constructs all or part of a command; data structure; or record using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify how it is parsed or interpreted when it is sent to a downstream component.,https://github.com/OpenTSDB/opentsdb,['22b27ea30a859a6dbdcd65fcdf61190d46e1b677'],GraphHandler.java;HttpQuery.java,41493000
CVE-2023-36820,CWE-284,The product does not restrict or incorrectly restricts access to a resource from an unauthorized actor.,https://github.com/micronaut-projects/micronaut-security,['c3eeb1957a1e3d5a6b60042a349bbc93cd0809fc'],IdTokenClaimsValidator.java,175478000
CVE-2023-37262,CWE-918,The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL; but it does not sufficiently ensure that the request is being sent to the expected destination.,https://github.com/cc-tweaked/CC-Tweaked,['cc8c1f38e7e15548c89f5da2f0ead7e1299ad9cc'],AddressPredicate.java,23615000
CVE-2023-37277,CWE-352,The web application does not; or can not; sufficiently verify whether a well-formed; valid; consistent request was intentionally provided by the user who submitted the request.,https://github.com/xwiki/xwiki-platform,['64fff541dbd8477cd1c95ee8bf988c29373b4895'],AllITs.java;FormTokenInjectionIT.java;XWikiFilter.java;AttachmentsResourceIT.java;CommentsResourceIT.java;ObjectsResourceIT.java;PageResourceIT.java;AbstractHttpIT.java,573127000
CVE-2023-37460,CWE-22;CWE-61,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.;The product; when opening a file or directory; does not sufficiently account for when the file is a symbolic link that resolves to a target outside of the intended control sphere. This could allow an attacker to cause the product to operate on unauthorized files.,https://github.com/codehaus-plexus/plexus-archiver,['18a64852036bd6f0ebc880eb16563d8f08b0bc37'],AbstractUnArchiver.java,18133000
CVE-2023-37471,CWE-287,When an actor claims to have a given identity; the product does not prove or insufficiently proves that the claim is correct.,https://github.com/OpenIdentityPlatform/OpenAM,['46bce7d6a8ca696be90d84d708c4216a725fdf65'],SAMLUtils.java,511947000
CVE-2023-37476,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/OpenRefine/OpenRefine,['15a029576b03eb3f1adde80bd1e3b76800befbaa'],FileProjectManager.java,406149000
CVE-2023-37908,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-rendering,['9a3d99cf52d63f4e0039bab2874e30fe7354a83a'],XHTMLWikiPrinter.java,15390000
CVE-2023-37910,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action.,https://github.com/xwiki/xwiki-platform,['1a30c1c199e0760991961b50a7ddb6a1ebf991a0'],MoveAttachmentJob.java,573127000
CVE-2023-37911,CWE-668,The product exposes a resource to the wrong control sphere; providing unintended actors with inappropriate access to the resource.,https://github.com/xwiki/xwiki-platform,['5e9cceb57f65bf6789f08f8a94a96fdd5c0a5e6b'],Document.java;XWiki.java,573127000
CVE-2023-37913,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/xwiki/xwiki-platform,['e4be3cfaa869447d4317fa5880d7f7bff8abff76'],DocumentAccessBridge.java;CompatibilityOfficeDocument.java;OfficeDocument.java;OfficeDocumentArtifact.java;XDOMOfficeDocument.java;XHTMLOfficeDocument.java;ModelBridge.java;DefaultPresentationBuilder.java;DefaultXDOMOfficeDocumentBuilder.java;DefaultXHTMLOfficeDocumentBuilder.java;DefaultOfficeConverter.java;OfficeConverterFileStorage.java;ByteArrayOfficeDocumentArtifact.java;FileOfficeDocumentArtifact.java;ImageFilter.java;DefaultXDOMOfficeDocumentSplitter.java;OfficeImporterIT.java;DefaultOfficeResourceViewer.java;DefaultDocumentAccessBridge.java;OfficeAttachmentImporter.java,573127000
CVE-2023-38689,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,https://github.com/RS485/LogisticsPipes,['7db2538b63d1ec6a18588f9fff1cdb4f2e7130a0'],GuiCraftingPipe.java;ItemUpgrade.java;BaseLogicCrafting.java;LogisticsLiquidManager.java;DebugHelper.java;ClientPacketHandler.java;GuiHandler.java;NetworkConstants.java;ServerPacketHandler.java;GuiArgumentPacket.java;PipeItemsCraftingLogistics.java;PipeLiquidProvider.java;AdvancedSatelliteUpgrade.java;ConnectionUpgrade.java;IPipeUpgrade.java;SneakyUpgrade.java;SpeedUpgrade.java;SplitCraftingCrafterUpgrade.java;SplitCraftingSatelliteUpgrade.java;UpgradeManager.java;BasicGuiHelper.java;TrackingTask.java;PlayerConfig.java;IClientState.java;IReadListObject.java;IWriteListObject.java;NewGuiHandler.java;PacketHandler.java;BooleanModuleCoordinatesGuiProvider.java;CoordinatesGuiProvider.java;CoordinatesPopupGuiProvider.java;GuiProvider.java;ModuleCoordinatesGuiProvider.java;ModuleInHandGuiProvider.java;NBTModuleCoordinatesGuiProvider.java;UpgradeCoordinatesGuiProvider.java;BitSetCoordinatesPacket.java;BooleanModuleCoordinatesPacket.java;CoordinatesPacket.java;DirectionModuleCoordinatesPacket.java;GenericPacket.java;Integer2CoordinatesPacket.java;Integer2ModuleCoordinatesPacket.java;IntegerCoordinatesPacket.java;IntegerModuleCoordinatesPacket.java;IntegerPacket.java;InventoryModuleCoordinatesPacket.java;ItemPacket.java;ListSyncPacket.java;ModernPacket.java;ModuleCoordinatesPacket.java;NBTCoordinatesPacket.java;NBTModuleCoordinatesPacket.java;RequestPacket.java;SlotPacket.java;StringCoordinatesPacket.java;StringListPacket.java;AutoCraftingGui.java;StatisticsGui.java;ItemAmountSignGui.java;CraftingModuleInHand.java;ActiveSupplierSlot.java;AdvancedExtractorModuleSlot.java;ApiaristAnalyzerModuleSlot.java;CCBasedQuickSortSlot.java;CraftingModuleSlot.java;ExtractorModuleSlot.java;ItemSinkSlot.java;ProviderModuleGuiProvider.java;ActivateNBTDebug.java;BufferTransfer.java;CraftingPermissionPacket.java;DummyPacket.java;NEISetCraftingRecipe.java;PlayerConfigToClientPacket.java;PlayerConfigToServerPacket.java;PlayerListRequest.java;RequestUpdateNamesPacket.java;UpdateName.java;AddItemToTrackPacket.java;CraftingCycleRecipe.java;CraftingSetType.java;PowerPacketLaser.java;PowerProviderLevel.java;RemoveAmoundTask.java;RunningCraftingTasks.java;SecurityStationId.java;ChassisGUI.java;ChestGuiClosed.java;ChestGuiOpened.java;EnableQuickSortMarker.java;CPipeCleanupStatus.java;CPipeSatelliteId.java;PipeDebugLogAskForTarget.java;SendNewLogLine.java;SendNewLogWindow.java;UpdateStatusEntries.java;DebugAskForTarget.java;DebugDataPacket.java;DebugPanelOpen.java;DebugTargetResponse.java;DummyContainerSlotClick.java;FuzzySlotSettingsPacket.java;GUIPacket.java;GuiReopenPacket.java;OpenChatGui.java;HUDSettingsPacket.java;ApiaristAnalyserMode.java;BeeModuleSetBeePacket.java;ItemSinkDefaultPacket.java;ModuleBasedItemSinkList.java;SupplierPipeLimitedPacket.java;CCBasedQuickSortMode.java;CCBasedQuickSortSinkSize.java;ItemSinkFuzzy.java;ProviderModuleMode.java;SupplierPipeMode.java;MultiBlockCoordinatesPacket.java;ComponentList.java;MissingItems.java;OrdererWatchPacket.java;AskForOpenTarget.java;CraftingPipeUpdatePacket.java;FindMostLikelyRecipeComponents.java;ItemAmountSignUpdatePacket.java;ItemBufferSyncPacket.java;MostLikelyRecipeComponentsResponse.java;ParticleFX.java;PipeContentPacket.java;PipeDebugAskForTarget.java;PipeFluidUpdate.java;PipeManagerContentPacket.java;PipeManagerWatchingPacket.java;PipePositionPacket.java;PipeSignTypes.java;PipeTileStatePacket.java;RoutingLaserPacket.java;SlotFinderActivatePacket.java;SlotFinderNumberPacket.java;SlotFinderOpenGuiPacket.java;StatUpdate.java;RoutingUpdateAskForTarget.java;RoutingUpdateCanidatePipe.java;RoutingUpdateClearClient.java;RoutingUpdateDebugCanidateList.java;RoutingUpdateDebugClosedSet.java;RoutingUpdateDebugFilters.java;RoutingUpdateDoneDebug.java;RoutingUpdateInitDebug.java;RoutingUpdateSourcePipe.java;RoutingUpdateTargetResponse.java;SatPipeSetID.java;SneakyUpgradeSidePacket.java;ToogleDisconnectionUpgradeSidePacket.java;CoreRoutedPipe.java;LogisticsTileGenericPipe.java;HSTubeCurve.java;HSTubeGain.java;HSTubeLine.java;HSTubeSCurve.java;HSTubeSpeedup.java;PipeItemsBasicTransport.java;ProxyManager.java;IBCPluggableState.java;IBCRenderState.java;LPBCPipeRenderState.java;LPBCPluggableState.java;ConnectionMatrix.java;PipeRenderState.java;TextureMatrix.java;DictResource.java;FluidResource.java;IResource.java;ItemResource.java;ResourceNetwork.java;LaserData.java;ClientPacketBufferHandlerThread.java;ServerPacketBufferHandlerThread.java;LPDataIOWrapper.java;LPDataInput.java;LPDataOutput.java,24275000
CVE-2023-40176,CWE-79,The product does not neutralize or incorrectly neutralizes user-controllable input before it is placed in output that is used as a web page that is served to other users.,https://github.com/xwiki/xwiki-platform,['eb174d531677e6be151a984768d36a1f5913af06'],UIExtensionScriptServiceComponentList.java,573127000
CVE-2023-40177,CWE-94,The product constructs all or part of a code segment using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.,https://github.com/xwiki/xwiki-platform,['bff69d1a8fd15e73357a161e99a8f0d443cd1b37'],DocumentFieldsIT.java,573127000
CVE-2023-40183,CWE-434,The product allows the upload or transfer of dangerous file types that are automatically processed within its environment.,https://github.com/dataease/dataease,['64726f13887d8c7403f2435c104367a51a2621ef'],StaticResourceService.java,302013000
CVE-2023-40572,CWE-352,The web application does not; or can not; sufficiently verify whether a well-formed; valid; consistent request was intentionally provided by the user who submitted the request.,https://github.com/xwiki/xwiki-platform,['b8b641b70123fe8945ad7d60b566f730dc92fe1f'],CreateAction.java,573127000
CVE-2023-40743,CWE-20,"The product receives input or data; but it does
        not validate or incorrectly validates that the input has the
        properties that are required to process the data safely and
        correctly.",https://github.com/apache/axis-axis1-java,['75e8c723c489761388e48c6df6f00d6061928cea'],ServiceFactory.java,38698000
CVE-2023-40828,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/pf4j/pf4j,['c1c9c982dc372d1027468e166c3e0675d6890e2a'],Unzip.java,1784000
CVE-2023-41034,CWE-611,The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control; causing the product to embed incorrect documents into its output.,https://github.com/eclipse-leshan/leshan,['547eb0e6c5d6435e0172293c2d1deccbc4f10f4e'],DDFFileParser.java;DefaultDDFFileValidator.java,13303000
CVE-2023-41046,CWE-862,The product does not perform an authorization check when an actor attempts to access a resource or perform an action.,https://github.com/xwiki/xwiki-platform,['86ea629f0acf02017c9eea246d67ce50988f211c'],TextAreaClass.java,573127000
CVE-2023-41886,CWE-89,The product constructs all or part of an SQL command using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the intended SQL command when it is sent to a downstream component. Without sufficient removal or quoting of SQL syntax in user-controllable inputs; the generated SQL query can cause those inputs to be interpreted as SQL instead of ordinary user data.,https://github.com/OpenRefine/OpenRefine,['4f44598c336e4a7c139a256494175be87f30a748'],DatabaseConfiguration.java;MariaDBConnectionManager.java;MySQLConnectionManager.java;PgSQLConnectionManager.java;SQLiteConnectionManager.java,406149000
CVE-2023-4218,CWE-611,The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control; causing the product to embed incorrect documents into its output.,https://github.com/eclipse-platform/eclipse.platform.ui,['494178fd5e64f17d6b4a14ff6cf923dce483f78b'],DialogSettings.java;XmlProcessorFactoryJFace.java;TemplateReaderWriter.java;FormTextModel.java;WelcomeEditor.java;WelcomeParser.java;XMLMemento.java;PlistFileWriter.java;DocUtil.java;ListTab.java;TargetPlatformContributionCollector.java;JUnitModel.java;XmlProcessorFactoryJdtJunit.java;TemplateSet.java;History.java;JarPackageReader.java;JarPackageWriter.java;FatJarRsrcUrlAntExporter.java;UnpackFatJarAntExporter.java;UnpackJarAntExporter.java;JavadocReader.java;JavadocWriter.java;UserLibraryPreferencePage.java;ProfileStore.java;ContentAssistHistory.java;XmlProcessorFactoryJdtUi.java;RefactoringSessionReader.java;RefactoringSessionTransformer.java;XmlProcessorFactoryLtk.java;RefactoringHistoryManager.java;FactoryPathUtil.java;XMLComparer.java;XMLConverter.java;NegativeModelProc.java;TableBuilder.java;DecodeCodeFormatterPreferences.java;JavaModelManager.java;JavaProject.java;UserLibrary.java;MacGenerator.java;AutotoolsConfigurationManager.java;AutoconfTextHover.java;ProjectTargets.java;DiscoveredScannerInfoStore.java;ManagedBuildManager.java;UpdateManagedProject12.java;UpdateManagedProject20.java;XMLDumper.java;LanguageMappingStore.java;CProjectDescriptionManager.java;CProjectDescriptionStorageManager.java;XmlProjectDescriptionStorage.java;XmlStorageElement.java;UserDefinedVariableSupplier.java;SharedDefaults.java;TemplateDescriptor.java;XmlProcessorFactoryCdt.java;XmlUtil.java;StorableEnvironmentLoader.java;CHelpProviderManager.java;CHelpProvider.java;ProjectSettingsExportStrategy.java;ProjectSettingsImportStrategy.java;CDebugUtils.java;BreakpointActionManager.java;CDirectorySourceLocation.java;CProjectSourceLocation.java;CSourceLocator.java;SourceUtils.java;ExternalToolAction.java;LogAction.java;ResumeAction.java;ReverseDebugAction.java;SoundAction.java;SoundActionPage.java;OldDefaultSourceLocator.java;MementoUtils.java;CollectAction.java;EvaluateAction.java;TracepointActionManager.java;WhileSteppingAction.java,159779000
CVE-2023-42809,CWE-502,The product deserializes untrusted data without sufficiently verifying that the resulting data will be valid.,https://github.com/redisson/redisson,['c70943b27ea46fe691cc387e35177364b93d54a0'],CustomObjectInputStream.java;SerializationCodec.java,30809000
CVE-2023-43642,CWE-770,The product allocates a reusable resource or group of resources on behalf of an actor without imposing any restrictions on the size or number of resources that can be allocated; in violation of the intended security policy for that actor.,https://github.com/xerial/snappy-java,['49d700175f18ed5f8c5d371b7c2f80c75979bd68'],SnappyHadoopCompatibleOutputStream.java;SnappyInputStream.java;SnappyOutputStream.java,37540000
CVE-2023-44487,CWE-400,The product does not properly control the allocation and maintenance of a limited resource; thereby enabling an actor to influence the amount of resources consumed; eventually leading to the exhaustion of available resources.,https://github.com/netty/netty,['491144865ad683f43ef1db64256aed8fd84a50be'],AbstractHttp2ConnectionHandlerBuilder.java;Http2FrameCodecBuilder.java;Http2MaxRstFrameDecoder.java;Http2MaxRstFrameListener.java;Http2MultiplexCodecBuilder.java,97335000
CVE-2023-46120,CWE-400,The product does not properly control the allocation and maintenance of a limited resource; thereby enabling an actor to influence the amount of resources consumed; eventually leading to the exhaustion of available resources.,https://github.com/rabbitmq/rabbitmq-java-client,['83cf551fb0142f7a5d042bd54e0cf3c1e47ed419'],ConnectionFactory.java;AMQChannel.java;AMQCommand.java;AMQConnection.java;AbstractFrameHandlerFactory.java;CommandAssembler.java;ConnectionParams.java;Frame.java;SocketFrameHandler.java;SocketFrameHandlerFactory.java;FrameBuilder.java;SocketChannelFrameHandlerFactory.java;SocketChannelFrameHandlerState.java;SslEngineFrameBuilder.java,71991000
CVE-2023-46242,CWE-352,The web application does not; or can not; sufficiently verify whether a well-formed; valid; consistent request was intentionally provided by the user who submitted the request.,https://github.com/xwiki/xwiki-platform,['e62a4b1cb1f2676b69f99552bf5f3324d77a0cc2'],EditAction.java,573127000
CVE-2023-46243,CWE-94,The product constructs all or part of a code segment using externally-influenced input from an upstream component; but it does not neutralize or incorrectly neutralizes special elements that could modify the syntax or behavior of the intended code segment.,https://github.com/xwiki/xwiki-platform,['ba9f9bdc607d734856a2da86d08e08853193da83'],EditAction.java;MockitoOldcore.java,573127000
CVE-2023-46244,CWE-863,The product performs an authorization check when an actor attempts to access a resource or perform an action; but it does not correctly perform the check. This allows attackers to bypass intended access restrictions.,https://github.com/xwiki/xwiki-platform,['19770511d3e15cf05545ac9312318f1cdf178aa6'],AbstractDocumentTitleDisplayer.java;AllITs.java;ScriptAuthorIT.java,573127000
CVE-2023-46502,CWE-611,The product processes an XML document that can contain XML entities with URIs that resolve to documents outside of the intended sphere of control; causing the product to embed incorrect documents into its output.,https://github.com/opencrx/opencrx,['bc3980f5c99a831dbb85aa0a5fb72f56621738e5'],WebDavMethod.java,544039000
CVE-2023-48240,CWE-918,The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL; but it does not sufficiently ensure that the request is being sent to the expected destination.,https://github.com/xwiki/xwiki-platform,['18c079fc4495db6b68393579342863595dfd4e6b'],XMLDiffDataURIConverterConfiguration.java;DefaultDataURIConverter.java;DefaultXMLDiffDataURIConverterConfiguration.java;HttpClientBuilderFactory.java;ImageDownloader.java;AllIT.java;CompareIT.java;AuthenticationConfiguration.java;DefaultAuthenticationConfiguration.java,573127000
CVE-2023-48299,CWE-22,The product uses external input to construct a pathname that is intended to identify a file or directory that is located underneath a restricted parent directory; but the product does not properly neutralize special elements within the pathname that can cause the pathname to resolve to a location that is outside of the restricted directory.,https://github.com/pytorch/serve,['533bb613864e954f006079b2f600a579bd14a8d4'],ZipUtils.java,126140000
CVE-2023-48795,CWE-354,"The product does not validate or incorrectly validates the integrity check values or ""checksums"" of a message. This may prevent it from detecting if the data has been modified or corrupted in transmission.",https://github.com/connectbot/sshlib,['b0b43bbffedc3f8c32914c1b49670a2f8fb2d47a'],KexManager.java;NegotiatedParameters.java;TransportConnection.java;TransportManager.java,1341000
CVE-2023-49280,CWE-522,The product transmits or stores authentication credentials; but it uses an insecure method that is susceptible to unauthorized interception and/or retrieval.,https://github.com/xwiki-contrib/application-changerequest,['5fc07995bca0e36e2f785f299d1a33c6f558179a'],ChangeRequestRightsManager.java;DefaultChangeRequestRightsManager.java;AbstractChangeRequestActionHandler.java;ChangeRequestAuthorizationScriptService.java,2867000
CVE-2023-50719,CWE-312,The product stores sensitive information in cleartext within a resource that might be accessible to another control sphere.,https://github.com/xwiki/xwiki-platform,['179f4e229e9dfb35ac631cc08c947fc72d8eaf67'],GeneralMailConfigurationUpdatedEvent.java;AbstractGeneralMailConfigClassDocumentConfigurationSource.java;GeneralMailConfigurationUpdatedEventGenerator.java;DefaultSolrIndexer.java;SolrIndexEventListener.java;AbstractSolrMetadataExtractor.java;DocumentSolrMetadataExtractor.java;ObjectPropertySolrMetadataExtractor.java;R141015000XWIKI20371XWIKI21208DataMigration.java,573127000
CVE-2023-51441,CWE-918,The web server receives a URL or similar request from an upstream component and retrieves the contents of this URL; but it does not sufficiently ensure that the request is being sent to the expected destination.,https://github.com/apache/axis-axis1-java,['e84c60c1f0764b01577d62c9e6453457d523ee77'],ServiceFactory.java,38698000
